part_name,pmcid,doi,year
BBa_J72090,PMC11256883,10.1111/1751-7915.14523,2024
BBa_J72090,PMC11236898,10.1002/mbo3.1425,2024
BBa_B0034,PMC11197473,10.1111/1751-7915.14511,2024
BBa_B1001,PMC11197473,10.1111/1751-7915.14511,2024
BBa_K3814004,PMC11197473,10.1111/1751-7915.14511,2024
BBa_K2686001,PMC11190991,10.1021/acsabm.3c01153,2024
BBa_J23100,PMC10368014,10.1021/acschembio.3c00241,2023
BBa_B0034,PMC11167817,10.1186/s12934-024-02444-8,2024
BBa_J23107,PMC11109947,10.1093/nar/gkae275,2024
BBa_J23110,PMC11109947,10.1093/nar/gkae275,2024
BBa_J23117,PMC11109947,10.1093/nar/gkae275,2024
BBa_J23119,PMC11109947,10.1093/nar/gkae275,2024
BBa_B0014,PMC11117708,10.3390/bios14050246,2024
BBa_K592009,PMC11117708,10.3390/bios14050246,2024
BBa_J23118,PMC11123869,10.3390/microorganisms12050933,2024
BBa_J23100,PMC11137365,10.1016/j.synbio.2024.05.010,2024
BBa_J23105,PMC11137365,10.1016/j.synbio.2024.05.010,2024
BBa_J23109,PMC11137365,10.1016/j.synbio.2024.05.010,2024
BBa_J23115,PMC11137365,10.1016/j.synbio.2024.05.010,2024
BBa_J23118,PMC11137365,10.1016/j.synbio.2024.05.010,2024
BBa_J23119,PMC11137365,10.1016/j.synbio.2024.05.010,2024
BBa_J61113,PMC11137365,10.1016/j.synbio.2024.05.010,2024
BBa_J61127,PMC11137365,10.1016/j.synbio.2024.05.010,2024
BBa_J61129,PMC11137365,10.1016/j.synbio.2024.05.010,2024
BBa_J23119,PMC11111574,10.1007/s00253-024-13160-z,2024
BBa_J04450,PMC10996712,10.1101/2024.03.29.587035,2024
BBa_J23018,PMC10101937,10.1016/j.chom.2023.03.007,2023
BBa_J23115,PMC10101937,10.1016/j.chom.2023.03.007,2023
BBa_C0012,PMC11046772,10.1186/s12859-024-05782-x,2024
BBa_E0040,PMC11046772,10.1186/s12859-024-05782-x,2024
BBa_I13202,PMC11046772,10.1186/s12859-024-05782-x,2024
BBa_T9001,PMC11046772,10.1186/s12859-024-05782-x,2024
BBa_J23100,PMC11046052,10.1016/j.synbio.2024.04.007,2024
BBa_J23100,PMC10992759,10.1186/s40643-023-00655-2,2023
BBa_J23100,PMC11047186,10.1016/j.synbio.2024.04.008,2024
BBa_J23110,PMC11047186,10.1016/j.synbio.2024.04.008,2024
BBa_B0034,PMC11005028,10.1111/1751-7915.14451,2024
BBa_J23110,PMC11005681,10.1002/advs.202306478,2024
BBa_K2448025,PMC11005681,10.1002/advs.202306478,2024
BBa_K1758100,PMC10983751,10.1186/s12934-024-02363-8,2024
BBa_J23117,PMC11006873,10.1038/s41467-024-47296-3,2024
BBa_J23100,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23101,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23102,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23103,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23104,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23105,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23106,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23107,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23108,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23109,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23110,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23111,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23112,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23114,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23115,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23116,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23117,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23118,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23119,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J61002,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_K4848000,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_K4848001,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_K4848002,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_K4848003,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_K4848004,PMC10909576,10.1016/j.synbio.2024.02.003,2024
BBa_J23100,PMC10901793,10.1038/s41467-024-45897-6,2024
BBa_B0031,PMC10954549,10.34133/bdr.0028,2024
BBa_B0034,PMC10954549,10.34133/bdr.0028,2024
BBa_K1585100,PMC10904526,10.1007/s00253-024-13077-7,2024
BBa_K1585101,PMC10904526,10.1007/s00253-024-13077-7,2024
BBa_K1585103,PMC10904526,10.1007/s00253-024-13077-7,2024
BBa_K1585105,PMC10904526,10.1007/s00253-024-13077-7,2024
BBa_K1585106,PMC10904526,10.1007/s00253-024-13077-7,2024
BBa_J23119,PMC10037674,10.1002/cpz1.656,2023
BBa_J23119,PMC10374164,10.1073/pnas.2302546120,2023
BBa_B0015,PMC10799723,10.1093/synbio/ysae001,2024
BBa_B0034,PMC10799723,10.1093/synbio/ysae001,2024
BBa_I13502,PMC10799723,10.1093/synbio/ysae001,2024
BBa_I13504,PMC10799723,10.1093/synbio/ysae001,2024
BBa_J23110,PMC10799723,10.1093/synbio/ysae001,2024
BBa_J23114,PMC10799723,10.1093/synbio/ysae001,2024
BBa_K808000,PMC10799723,10.1093/synbio/ysae001,2024
BBa_B0010,PMC10832536,10.1111/1751-7915.14328,2023
BBa_B0030,PMC10832536,10.1111/1751-7915.14328,2023
BBa_B0034,PMC10832536,10.1111/1751-7915.14328,2023
BBa_K864600,PMC10832536,10.1111/1751-7915.14328,2023
BBa_B1006,PMC10853766,10.1093/jimb/kuae006,2024
BBa_J23109,PMC10853766,10.1093/jimb/kuae006,2024
BBa_J23115,PMC10853766,10.1093/jimb/kuae006,2024
BBa_B0010,PMC10832519,10.1111/1751-7915.14367,2023
BBa_J23117,PMC10786170,10.1038/s41589-022-01252-8,2023
BBa_B1010,PMC10763472,10.1186/s12934-023-02272-2,2024
BBa_K1676100,PMC10729296,10.1021/acssynbio.3c00554,2023
BBa_J01006,PMC10715425,10.3389/fbioe.2023.1278062,2023
BBa_J45993,PMC10715425,10.3389/fbioe.2023.1278062,2023
BBa_K823004,PMC10715425,10.3389/fbioe.2023.1278062,2023
BBa_B0025,PMC10708014,10.3390/molecules28237825,2023
BBa_B0035,PMC10708014,10.3390/molecules28237825,2023
BBa_J23103,PMC10681173,10.1371/journal.pone.0294760.r004,2023
BBa_J23105,PMC10681173,10.1371/journal.pone.0294760.r004,2023
BBa_J23106,PMC10681173,10.1371/journal.pone.0294760.r004,2023
BBa_J23109,PMC10681173,10.1371/journal.pone.0294760.r004,2023
BBa_J23110,PMC10681173,10.1371/journal.pone.0294760.r004,2023
BBa_J23115,PMC10681173,10.1371/journal.pone.0294760.r004,2023
BBa_B0064,PMC10661042,10.1021/acssynbio.3c00151,2023
BBa_B0015,PMC10604247,10.3390/biomedicines11102645,2023
BBa_J23100,PMC10604247,10.3390/biomedicines11102645,2023
BBa_J23105,PMC10604247,10.3390/biomedicines11102645,2023
BBa_J23118,PMC10604247,10.3390/biomedicines11102645,2023
BBa_K649000,PMC10604247,10.3390/biomedicines11102645,2023
BBa_B0015,PMC10562447,10.1038/s41467-023-41899-y,2023
BBa_J23114,PMC10562447,10.1038/s41467-023-41899-y,2023
BBa_J23118,PMC10562447,10.1038/s41467-023-41899-y,2023
BBa_J23119,PMC10562447,10.1038/s41467-023-41899-y,2023
BBa_B0034,PMC10568318,10.3389/fmicb.2023.1268315,2023
BBa_J23106,PMC10568318,10.3389/fmicb.2023.1268315,2023
BBa_J61106,PMC10631719,10.1126/sciadv.adg5296,2023
BBa_B1002,PMC10602556,10.1002/advs.202301730,2023
BBa_I11012,PMC10602556,10.1002/advs.202301730,2023
BBa_J23119,PMC10679819,10.1016/j.isci.2023.108332,2023
BBa_J23100,PMC10651486,10.1038/s41586-023-06612-5,2023
BBa_J23110,PMC10651486,10.1038/s41586-023-06612-5,2023
BBa_J23112,PMC10651486,10.1038/s41586-023-06612-5,2023
BBa_J04450,PMC10563301,10.1186/s12934-023-02212-0,2023
BBa_J23101,PMC10618820,10.1016/j.molmet.2023.101823,2023
BBa_J23117,PMC10547716,10.1038/s42003-023-05363-3,2023
BBa_K2151200,PMC10547716,10.1038/s42003-023-05363-3,2023
BBa_B0015,PMC10492371,10.1186/s13068-023-02385-1,2023
BBa_J23101,PMC10510703,10.1021/acssynbio.3c00232,2023
BBa_J23100,PMC10549213,10.1093/jimb/kuad010,2023
BBa_K592100,PMC10653904,10.1128/mbio.01843-23,2023
BBa_J23106,PMC10473640,10.1101/2023.08.06.552196,2024
BBa_J23118,PMC10471632,10.1038/s41467-023-40928-0,2023
BBa_K1122676,PMC10505557,10.1038/s41477-023-01459-0,2023
BBa_J23100,PMC10653785,10.1128/mbio.00937-23,2023
BBa_B1002,PMC10399174,10.1021/acsomega.3c01164,2023
BBa_J23104,PMC10399174,10.1021/acsomega.3c01164,2023
BBa_J23100,PMC10458277,10.3390/microorganisms11082044,2023
BBa_J23106,PMC10458277,10.3390/microorganisms11082044,2023
BBa_J23114,PMC10458277,10.3390/microorganisms11082044,2023
BBa_J23113,PMC10374173,10.1073/pnas.2220358120,2023
BBa_J23117,PMC10374173,10.1073/pnas.2220358120,2023
BBa_J23119,PMC10374173,10.1073/pnas.2220358120,2023
BBa_J23104,PMC10436394,10.1186/s12934-023-02125-y,2023
BBa_J23109,PMC10436394,10.1186/s12934-023-02125-y,2023
BBa_J23114,PMC10436394,10.1186/s12934-023-02125-y,2023
BBa_J23115,PMC10436394,10.1186/s12934-023-02125-y,2023
BBa_J23118,PMC10394328,10.4014/jmb.2302.02003,2023
BBa_B0033,PMC10449621,10.1038/s41589-023-01374-7,2023
BBa_B0034,PMC10449621,10.1038/s41589-023-01374-7,2023
BBa_J23119,PMC10432722,10.1016/j.heliyon.2023.e18983,2023
BBa_J23117,PMC10294642,10.1093/jimb/kuad013,2023
BBa_B0015,PMC10245609,10.1186/s12934-023-02117-y,2023
BBa_J72163,PMC10245609,10.1186/s12934-023-02117-y,2023
BBa_E1010,PMC10209150,10.1038/s43705-023-00255-3,2023
BBa_B0034,PMC10269268,10.1021/acsomega.3c02460,2023
BBa_K118023,PMC10201518,10.1007/s00253-023-12581-6,2023
BBa_J23100,PMC10201414,10.1093/nar/gkad234,2023
BBa_K2753055,PMC10201414,10.1093/nar/gkad234,2023
BBa_B0030,PMC10277290,10.1016/j.synbio.2023.05.004,2023
BBa_B0031,PMC10277290,10.1016/j.synbio.2023.05.004,2023
BBa_B0032,PMC10277290,10.1016/j.synbio.2023.05.004,2023
BBa_J23100,PMC10250238,10.1093/nar/gkad266,2023
BBa_B1006,PMC10281378,10.1111/1751-7915.14266,2023
BBa_J23101,PMC10281378,10.1111/1751-7915.14266,2023
BBa_B0015,PMC10089163,10.1073/pnas.2212121120,2023
BBa_I746916,PMC10127266,10.1021/acssynbio.2c00530,2023
BBa_J23100,PMC10147661,10.1038/s41467-023-38033-3,2023
BBa_J23102,PMC10147661,10.1038/s41467-023-38033-3,2023
BBa_J23150,PMC10147661,10.1038/s41467-023-38033-3,2023
BBa_J23110,PMC10163571,10.1186/s12934-023-02099-x,2023
BBa_J23119,PMC10163571,10.1186/s12934-023-02099-x,2023
BBa_J23119,PMC10187175,10.1101/2023.05.03.539206,2023
BBa_B1006,PMC10158823,10.3389/fbioe.2023.1176445,2023
BBa_J23105,PMC10067303,10.1186/s13068-023-02298-z,2023
BBa_J23117,PMC10067303,10.1186/s13068-023-02298-z,2023
BBa_K173020,PMC10067303,10.1186/s13068-023-02298-z,2023
BBa_K173022,PMC10067303,10.1186/s13068-023-02298-z,2023
BBa_R0062,PMC10067303,10.1186/s13068-023-02298-z,2023
BBa_J23115,PMC10028697,10.1021/acssynbio.2c00465,2023
BBa_J72114,PMC10028697,10.1021/acssynbio.2c00465,2023
BBa_J23119,PMC10049144,10.3390/ijms24065324,2023
BBa_E1010,PMC10022571,10.1038/s41467-023-36874-6,2023
BBa_K592100,PMC10022571,10.1038/s41467-023-36874-6,2023
BBa_B1002,PMC10055971,10.3390/ijms24065888,2023
BBa_K2243023,PMC9978351,10.3389/fmicb.2023.1112307,2023
BBa_B0015,PMC10073562,10.3389/fmicb.2023.1122078,2023
BBa_B0034,PMC10073562,10.3389/fmicb.2023.1122078,2023
BBa_B0030,PMC10017123,10.34133/research.0081,2023
BBa_B0031,PMC10017123,10.34133/research.0081,2023
BBa_B0032,PMC10017123,10.34133/research.0081,2023
BBa_B0034,PMC10017123,10.34133/research.0081,2023
BBa_B0064,PMC10017123,10.34133/research.0081,2023
BBa_B0025,PMC9951541,10.1186/s13068-023-02280-9,2023
BBa_B0015,PMC9950086,10.1038/s41467-023-36670-2,2023
BBa_E1010,PMC9949093,10.1101/2023.02.15.528778,2023
BBa_J23100,PMC9850600,10.1186/s12934-022-02015-9,2023
BBa_K2669002,PMC9835291,10.1186/s12934-023-02020-6,2023
BBa_J23118,PMC9881133,10.1093/nar/gkac1248,2023
